Time [h]	Intlet Temperature [C]	Outlet Temperature [C]
18754	2.32832	5.32832
18755	2.32169	5.32169
18756	2.31557	5.31557
18757	2.30863	5.30863
18758	2.30263	5.30263
18759	2.29503	5.29503
18760	2.28907	5.28907
18761	2.28081	5.28081
18762	2.27478	5.27478
18763	2.26729	5.26729
18764	2.26063	5.26063
18765	2.25294	5.25294
18766	2.2458	5.2458
18767	2.23875	5.23875
18768	2.23169	5.23169
18769	2.224	5.224
18770	2.21485	5.21485
18771	2.2036	5.2036
18772	2.1926	5.1926
18773	2.18072	5.18072
18774	2.16908	5.16908
18775	2.15701	5.15701
18776	2.14537	5.14537
18777	2.1327	5.1327
18778	2.12	5.12
18779	2.10709	5.10709
18780	2.09492	5.09492
18781	2.08226	5.08226
18782	2.06905	5.06905
18783	2.05654	5.05654
18784	2.04384	5.04384
18785	2.03065	5.03065
18786	2.01744	5.01744
18787	2.00475	5.00475
18788	1.9928	4.9928
18789	1.97894	4.97894
18790	1.96474	4.96474
18791	1.95089	4.95089
18792	1.93783	4.93783
18793	1.92436	4.92436
18794	1.9011	4.9011
18795	1.87431	4.87431
18796	1.846	4.846
18797	1.81605	4.81605
18798	1.7859	4.7859
18799	1.75519	4.75519
18800	1.72347	4.72347
18801	1.69171	4.69171
18802	1.65967	4.65967
18803	1.62685	4.62685
18804	1.59384	4.59384
18805	1.5606	4.5606
18806	1.52681	4.52681
18807	1.49272	4.49272
18808	1.4591	4.4591
18809	1.42431	4.42431
18810	1.38927	4.38927
18811	1.35527	4.35527
18812	1.31999	4.31999
18813	1.28369	4.28369
18814	1.24882	4.24882
18815	1.21285	4.21285
18816	1.17709	4.17709
18817	1.14146	4.14146
18818	1.11272	4.11272
18819	1.08722	4.08722
18820	1.064	4.064
18821	1.04099	4.04099
18822	1.01856	4.01856
18823	0.996785	3.99678
18824	0.974326	3.97433
18825	0.95353	3.95353
18826	0.931698	3.9317
18827	0.910401	3.9104
18828	0.889481	3.88948
18829	0.868707	3.86871
18830	0.847772	3.84777
18831	0.826968	3.82697
18832	0.806327	3.80633
18833	0.784986	3.78499
18834	0.764294	3.76429
18835	0.743937	3.74394
18836	0.723052	3.72305
18837	0.702472	3.70247
18838	0.682695	3.68269
18839	0.661927	3.66193
18840	0.64145	3.64145
18841	0.620873	3.62087
18842	0.636816	3.63682
18843	0.669191	3.66919
18844	0.709654	3.70965
18845	0.75682	3.75682
18846	0.802345	3.80235
18847	0.852289	3.85229
18848	0.904489	3.90449
18849	0.958984	3.95898
18850	1.013	4.013
18851	1.07287	4.07287
18852	1.12764	4.12764
18853	1.1851	4.1851
18854	1.24382	4.24382
18855	1.3031	4.3031
18856	1.36328	4.36328
18857	1.42381	4.42381
18858	1.48594	4.48594
18859	1.54802	4.54802
18860	1.61111	4.61111
18861	1.67316	4.67316
18862	1.73699	4.73699
18863	1.80034	4.80034
18864	1.86545	4.86545
18865	1.93017	4.93017
18866	1.9652	4.9652
18867	1.98896	4.98896
18868	2.00783	5.00783
18869	2.02544	5.02544
18870	2.04065	5.04065
18871	2.05537	5.05537
18872	2.06835	5.06835
18873	2.0803	5.0803
18874	2.09139	5.09139
18875	2.10358	5.10358
18876	2.11412	5.11412
18877	2.12383	5.12383
18878	2.13382	5.13382
18879	2.14262	5.14262
18880	2.15155	5.15155
18881	2.16074	5.16074
18882	2.16881	5.16881
18883	2.17756	5.17756
18884	2.18503	5.18503
18885	2.19271	5.19271
18886	2.19945	5.19945
18887	2.20768	5.20768
18888	2.21452	5.21452
18889	2.22165	5.22165
18890	2.22433	5.22433
18891	2.22388	5.22388
18892	2.22319	5.22319
18893	2.22224	5.22224
18894	2.22118	5.22118
18895	2.21932	5.21932
18896	2.21643	5.21643
18897	2.21371	5.21371
18898	2.21145	5.21145
18899	2.20787	5.20787
18900	2.20554	5.20554
18901	2.20197	5.20197
18902	2.19808	5.19808
18903	2.1944	5.1944
18904	2.19059	5.19059
18905	2.18618	5.18618
18906	2.18212	5.18212
18907	2.17802	5.17802
18908	2.17326	5.17326
18909	2.16863	5.16863
18910	2.16394	5.16394
18911	2.15945	5.15945
18912	2.15453	5.15453
18913	2.14923	5.14923
18914	2.15688	5.15688
18915	2.17006	5.17006
18916	2.18425	5.18425
18917	2.20057	5.20057
18918	2.21718	5.21718
18919	2.23391	5.23391
18920	2.25117	5.25117
18921	2.2695	5.2695
18922	2.28842	5.28842
18923	2.3069	5.3069
18924	2.32472	5.32472
18925	2.34542	5.34542
18926	2.36469	5.36469
18927	2.38519	5.38519
18928	2.40467	5.40467
18929	2.42552	5.42552
18930	2.44557	5.44557
18931	2.46648	5.46648
18932	2.48657	5.48657
18933	2.5078	5.5078
18934	2.52796	5.52796
18935	2.54983	5.54983
18936	2.57084	5.57084
18937	2.59271	5.59271
18938	2.60113	5.60113
18939	2.60511	5.60511
18940	2.60771	5.60771
18941	2.60923	5.60923
18942	2.61027	5.61027
18943	2.61041	5.61041
18944	2.6104	5.6104
18945	2.60911	5.60911
18946	2.60838	5.60838
18947	2.60672	5.60672
18948	2.60484	5.60484
18949	2.60288	5.60288
18950	2.60062	5.60062
18951	2.59826	5.59826
18952	2.5955	5.5955
18953	2.59247	5.59247
18954	2.58923	5.58923
18955	2.58632	5.58632
18956	2.58333	5.58333
18957	2.57985	5.57985
18958	2.57597	5.57597
18959	2.57193	5.57193
18960	2.56923	5.56923
18961	2.56513	5.56513
18962	2.56266	5.56266
18963	2.56109	5.56109
18964	2.55993	5.55993
18965	2.55824	5.55824
18966	2.55678	5.55678
18967	2.55606	5.55606
18968	2.55439	5.55439
18969	2.55262	5.55262
18970	2.55217	5.55217
18971	2.55036	5.55036
18972	2.54929	5.54929
18973	2.54802	5.54802
18974	2.54682	5.54682
18975	2.54495	5.54495
18976	2.54382	5.54382
18977	2.54234	5.54234
18978	2.54144	5.54144
18979	2.53966	5.53966
18980	2.53841	5.53841
18981	2.53684	5.53684
18982	2.5355	5.5355
18983	2.53346	5.53346
18984	2.53212	5.53212
18985	2.53076	5.53076
18986	2.52071	5.52071
18987	2.50753	5.50753
18988	2.4933	5.4933
18989	2.47846	5.47846
18990	2.46244	5.46244
18991	2.44627	5.44627
18992	2.4294	5.4294
18993	2.41201	5.41201
18994	2.39515	5.39515
18995	2.37704	5.37704
18996	2.35926	5.35926
18997	2.34277	5.34277
18998	2.32314	5.32314
18999	2.30421	5.30421
19000	2.28491	5.28491
19001	2.26598	5.26598
19002	2.24668	5.24668
19003	2.22692	5.22692
19004	2.20717	5.20717
19005	2.18727	5.18727
19006	2.16742	5.16742
19007	2.14725	5.14725
19008	2.12659	5.12659
19009	2.10566	5.10566
19010	2.07947	5.07947
19011	2.05023	5.05023
19012	2.02047	5.02047
19013	1.99066	4.99066
19014	1.95788	4.95788
19015	1.92555	4.92555
19016	1.89215	4.89215
19017	1.86001	4.86001
19018	1.82659	4.82659
19019	1.79395	4.79395
19020	1.75985	4.75985
19021	1.72609	4.72609
19022	1.69177	4.69177
19023	1.6573	4.6573
19024	1.62156	4.62156
19025	1.58686	4.58686
19026	1.55181	4.55181
19027	1.51634	4.51634
19028	1.48095	4.48095
19029	1.44495	4.44495
19030	1.40876	4.40876
19031	1.37245	4.37245
19032	1.33616	4.33616
19033	1.29975	4.29975
19034	1.29399	4.29399
19035	1.30183	4.30183
19036	1.31552	4.31552
19037	1.33271	4.33271
19038	1.35266	4.35266
19039	1.37425	4.37425
19040	1.39738	4.39738
19041	1.42046	4.42046
19042	1.44811	4.44811
19043	1.4722	4.4722
19044	1.49938	4.49938
19045	1.52669	4.52669
19046	1.55409	4.55409
19047	1.58298	4.58298
19048	1.61267	4.61267
19049	1.64267	4.64267
19050	1.67257	4.67257
19051	1.70393	4.70393
19052	1.73527	4.73527
19053	1.76635	4.76635
19054	1.79815	4.79815
19055	1.83086	4.83086
19056	1.86322	4.86322
19057	1.89581	4.89581
19058	1.91881	4.91881
19059	1.93729	4.93729
19060	1.95414	4.95414
19061	1.97025	4.97025
19062	1.98659	4.98659
19063	2.00178	5.00178
19064	2.01672	5.01672
19065	2.03136	5.03136
19066	2.04591	5.04591
19067	2.06107	5.06107
19068	2.0756	5.0756
19069	2.09018	5.09018
19070	2.1046	5.1046
19071	2.11871	5.11871
19072	2.13356	5.13356
19073	2.14756	5.14756
19074	2.162	5.162
19075	2.17617	5.17617
19076	2.18997	5.18997
19077	2.20392	5.20392
19078	2.21813	5.21813
19079	2.23082	5.23082
19080	2.24552	5.24552
19081	2.2598	5.2598
19082	2.26832	5.26832
19083	2.27316	5.27316
19084	2.27767	5.27767
19085	2.28166	5.28166
19086	2.28513	5.28513
19087	2.28789	5.28789
19088	2.29142	5.29142
19089	2.29367	5.29367
19090	2.29603	5.29603
19091	2.29797	5.29797
19092	2.30007	5.30007
19093	2.30141	5.30141
19094	2.30346	5.30346
19095	2.305	5.305
19096	2.30627	5.30627
19097	2.30821	5.30821
19098	2.30906	5.30906
19099	2.31028	5.31028
19100	2.31102	5.31102
19101	2.31233	5.31233
19102	2.31322	5.31322
19103	2.3142	5.3142
19104	2.31511	5.31511
19105	2.31591	5.31591
19106	2.32735	5.32735
19107	2.34213	5.34213
19108	2.3591	5.3591
19109	2.37653	5.37653
19110	2.39521	5.39521
19111	2.41387	5.41387
19112	2.43298	5.43298
19113	2.45241	5.45241
19114	2.47296	5.47296
19115	2.49377	5.49377
19116	2.51242	5.51242
19117	2.53435	5.53435
19118	2.55507	5.55507
19119	2.57658	5.57658
19120	2.59749	5.59749
19121	2.61931	5.61931
19122	2.64096	5.64096
19123	2.66229	5.66229
19124	2.6841	5.6841
19125	2.70577	5.70577
19126	2.72839	5.72839
19127	2.75109	5.75109
19128	2.77263	5.77263
19129	2.79484	5.79484
19130	2.79885	5.79885
19131	2.79714	5.79714
19132	2.79277	5.79277
19133	2.78612	5.78612
19134	2.78057	5.78057
19135	2.77152	5.77152
19136	2.76247	5.76247
19137	2.75276	5.75276
19138	2.74293	5.74293
19139	2.73238	5.73238
19140	2.72092	5.72092
19141	2.70914	5.70914
19142	2.69719	5.69719
19143	2.68527	5.68527
19144	2.67245	5.67245
19145	2.66027	5.66027
19146	2.64692	5.64692
19147	2.63331	5.63331
19148	2.61951	5.61951
19149	2.60599	5.60599
19150	2.59167	5.59167
19151	2.57706	5.57706
19152	2.56288	5.56288
19153	2.54799	5.54799
19154	2.567	5.567
19155	2.59833	5.59833
19156	2.63459	5.63459
19157	2.67424	5.67424
19158	2.71493	5.71493
19159	2.75748	5.75748
19160	2.8014	5.8014
19161	2.84701	5.84701
19162	2.89323	5.89323
19163	2.94006	5.94006
19164	2.98799	5.98799
19165	3.03605	6.03605
19166	3.08459	6.08459
19167	3.13396	6.13396
19168	3.18237	6.18237
19169	3.23369	6.23369
19170	3.28335	6.28335
19171	3.33402	6.33402
19172	3.38508	6.38508
19173	3.43563	6.43563
19174	3.48642	6.48642
19175	3.53739	6.53739
19176	3.58939	6.58939
19177	3.63927	6.63927
19178	3.6664	6.6664
19179	3.68881	6.68881
19180	3.70995	6.70995
19181	3.7262	6.7262
19182	3.74283	6.74283
19183	3.75869	6.75869
19184	3.77228	6.77228
19185	3.78732	6.78732
19186	3.80065	6.80065
19187	3.8134	6.8134
19188	3.8258	6.8258
19189	3.83791	6.83791
19190	3.85063	6.85063
19191	3.86232	6.86232
19192	3.87345	6.87345
19193	3.88486	6.88486
19194	3.89563	6.89563
19195	3.90597	6.90597
19196	3.91649	6.91649
19197	3.92697	6.92697
19198	3.93771	6.93771
19199	3.94688	6.94688
19200	3.95653	6.95653
19201	3.96515	6.96515
19202	3.98061	6.98061
19203	3.99436	6.99436
19204	4.01128	7.01128
19205	4.0265	7.0265
19206	4.04236	7.04236
19207	4.05811	7.05811
19208	4.07403	7.07403
19209	4.0888	7.0888
19210	4.10439	7.10439
19211	4.11988	7.11988
19212	4.13467	7.13467
19213	4.14806	7.14806
19214	4.1613	7.1613
19215	4.17382	7.17382
19216	4.18966	7.18966
19217	4.20842	7.20842
19218	4.22863	7.22863
19219	4.24834	7.24834
19220	4.26832	7.26832
19221	4.28798	7.28798
19222	4.30774	7.30774
19223	4.32675	7.32675
19224	4.34723	7.34723
19225	4.36603	7.36603
19226	4.38083	7.38083
19227	4.39373	7.39373
19228	4.40546	7.40546
19229	4.41693	7.41693
19230	4.42813	7.42813
19231	4.43916	7.43916
19232	4.44998	7.44998
19233	4.46062	7.46062
19234	4.47093	7.47093
19235	4.48062	7.48062
19236	4.49137	7.49137
19237	4.50122	7.50122
19238	4.5103	7.5103
19239	4.52053	7.52053
19240	4.53007	7.53007
19241	4.53997	7.53997
19242	4.54969	7.54969
19243	4.55947	7.55947
19244	4.56786	7.56786
19245	4.57755	7.57755
19246	4.58675	7.58675
19247	4.59606	7.59606
19248	4.60476	7.60476
19249	4.61437	7.61437
19250	4.6226	7.6226
19251	4.62926	7.62926
19252	4.6369	7.6369
19253	4.645	7.645
19254	4.65242	7.65242
19255	4.65946	7.65946
19256	4.66715	7.66715
19257	4.67372	7.67372
19258	4.68098	7.68098
19259	4.68855	7.68855
19260	4.69604	7.69604
19261	4.70264	7.70264
19262	4.7102	7.7102
19263	4.71697	7.71697
19264	4.72332	7.72332
19265	4.72966	7.72966
19266	4.73678	7.73678
19267	4.74286	7.74286
19268	4.74963	7.74963
19269	4.75672	7.75672
19270	4.76375	7.76375
19271	4.76994	7.76994
19272	4.77706	7.77706
19273	4.78344	7.78344
19274	4.78954	7.78954
19275	4.79569	7.79569
19276	4.8026	7.8026
19277	4.80854	7.80854
19278	4.81516	7.81516
19279	4.82278	7.82278
19280	4.82925	7.82925
19281	4.83511	7.83511
19282	4.84204	7.84204
19283	4.84833	7.84833
19284	4.85429	7.85429
19285	4.86026	7.86026
19286	4.86693	7.86693
19287	4.87268	7.87268
19288	4.87907	7.87907
19289	4.88644	7.88644
19290	4.89174	7.89174
19291	4.89782	7.89782
19292	4.90448	7.90448
19293	4.91114	7.91114
19294	4.91691	7.91691
19295	4.92315	7.92315
19296	4.92865	7.92865
19297	4.93485	7.93485
19298	4.93432	7.93432
19299	4.92827	7.92827
19300	4.92029	7.92029
19301	4.91262	7.91262
19302	4.90364	7.90364
19303	4.8937	7.8937
19304	4.88374	7.88374
19305	4.87361	7.87361
19306	4.86245	7.86245
19307	4.85181	7.85181
19308	4.84022	7.84022
19309	4.82727	7.82727
19310	4.81612	7.81612
19311	4.80389	7.80389
19312	4.79077	7.79077
19313	4.77835	7.77835
19314	4.76444	7.76444
19315	4.75091	7.75091
19316	4.73814	7.73814
19317	4.72433	7.72433
19318	4.70984	7.70984
19319	4.69516	7.69516
19320	4.6811	7.6811
19321	4.66584	7.66584
19322	4.66007	7.66007
19323	4.66058	7.66058
19324	4.66146	7.66146
19325	4.66274	7.66274
19326	4.66528	7.66528
19327	4.66732	7.66732
19328	4.67036	7.67036
19329	4.67481	7.67481
19330	4.67834	7.67834
19331	4.6815	7.6815
19332	4.68597	7.68597
19333	4.68995	7.68995
19334	4.69377	7.69377
19335	4.69773	7.69773
19336	4.70258	7.70258
19337	4.70662	7.70662
19338	4.71143	7.71143
19339	4.71738	7.71738
19340	4.72229	7.72229
19341	4.7267	7.7267
19342	4.73227	7.73227
19343	4.73727	7.73727
19344	4.74203	7.74203
19345	4.74687	7.74687
19346	4.75009	7.75009
19347	4.75125	7.75125
19348	4.75273	7.75273
19349	4.75493	7.75493
19350	4.75603	7.75603
19351	4.75651	7.75651
19352	4.75691	7.75691
19353	4.75815	7.75815
19354	4.75884	7.75884
19355	4.76021	7.76021
19356	4.76084	7.76084
19357	4.76039	7.76039
19358	4.76099	7.76099
19359	4.76213	7.76213
19360	4.76221	7.76221
19361	4.76285	7.76285
19362	4.76442	7.76442
19363	4.76493	7.76493
19364	4.76489	7.76489
19365	4.76483	7.76483
19366	4.7657	7.7657
19367	4.76604	7.76604
19368	4.76712	7.76712
19369	4.76745	7.76745
19370	4.76344	7.76344
19371	4.7574	7.7574
19372	4.75138	7.75138
19373	4.74406	7.74406
19374	4.73786	7.73786
19375	4.73074	7.73074
19376	4.72227	7.72227
19377	4.71455	7.71455
19378	4.70713	7.70713
19379	4.69954	7.69954
19380	4.69093	7.69093
19381	4.68323	7.68323
19382	4.67856	7.67856
19383	4.67325	7.67325
19384	4.66937	7.66937
19385	4.665	7.665
19386	4.66032	7.66032
19387	4.65466	7.65466
19388	4.64812	7.64812
19389	4.64232	7.64232
19390	4.63609	7.63609
19391	4.62966	7.62966
19392	4.62295	7.62295
19393	4.61578	7.61578
19394	4.61684	7.61684
19395	4.61754	7.61754
19396	4.61963	7.61964
19397	4.62323	7.62323
19398	4.62608	7.62608
19399	4.62983	7.62983
19400	4.63407	7.63407
19401	4.63767	7.63767
19402	4.64155	7.64155
19403	4.64576	7.64576
19404	4.65018	7.65018
19405	4.65443	7.65443
19406	4.65772	7.65772
19407	4.66195	7.66195
19408	4.66533	7.66533
19409	4.67077	7.67077
19410	4.67834	7.67834
19411	4.68649	7.68649
19412	4.69486	7.69486
19413	4.70333	7.70333
19414	4.71197	7.71197
19415	4.7202	7.7202
19416	4.72841	7.72841
19417	4.73731	7.73731
19418	4.74465	7.74465
19419	4.75187	7.75187
19420	4.75882	7.75882
19421	4.76556	7.76556
19422	4.77286	7.77286
19423	4.78018	7.78018
19424	4.78682	7.78682
19425	4.79338	7.79338
19426	4.80118	7.80118
19427	4.80799	7.80799
19428	4.81385	7.81385
19429	4.82074	7.82074
19430	4.82821	7.82821
19431	4.83469	7.83469
19432	4.84175	7.84175
19433	4.84973	7.84973
19434	4.85673	7.85673
19435	4.86322	7.86322
19436	4.86973	7.86973
19437	4.87716	7.87716
19438	4.88351	7.88351
19439	4.89066	7.89066
19440	4.8982	7.8982
19441	4.90572	7.90572
19442	4.90864	7.90864
19443	4.91052	7.91052
19444	4.91115	7.91115
19445	4.91028	7.91028
19446	4.9114	7.9114
19447	4.91146	7.91146
19448	4.91069	7.91069
19449	4.91026	7.91026
19450	4.90996	7.90996
19451	4.90888	7.90888
19452	4.90861	7.90861
19453	4.90759	7.90759
19454	4.90549	7.90549
19455	4.90439	7.90439
19456	4.90375	7.90375
19457	4.90203	7.90203
19458	4.90145	7.90145
19459	4.90022	7.90022
19460	4.89797	7.89797
19461	4.89648	7.89648
19462	4.8961	7.8961
19463	4.89452	7.89452
19464	4.89229	7.89229
19465	4.89114	7.89114
19466	4.8859	7.8859
19467	4.87782	7.87782
19468	4.87014	7.87014
19469	4.86164	7.86164
19470	4.85305	7.85305
19471	4.8435	7.8435
19472	4.83488	7.83488
19473	4.82526	7.82526
19474	4.81503	7.81503
19475	4.80464	7.80464
19476	4.79497	7.79497
19477	4.78403	7.78403
19478	4.77697	7.77697
19479	4.77176	7.77176
19480	4.76523	7.76523
19481	4.75961	7.75961
19482	4.75323	7.75323
19483	4.74632	7.74632
19484	4.73919	7.73919
19485	4.73214	7.73214
19486	4.72441	7.72441
19487	4.71413	7.71413
19488	4.70693	7.70693
19489	4.69791	7.69791
19490	4.67787	7.67787
19491	4.65578	7.65578
19492	4.63188	7.63188
19493	4.60673	7.60673
19494	4.57934	7.57934
19495	4.55153	7.55153
19496	4.52265	7.52265
19497	4.49328	7.49328
19498	4.46216	7.46216
19499	4.43218	7.43218
19500	4.40047	7.40047
19501	4.36853	7.36853
19502	4.33556	7.33556
19503	4.30367	7.30367
19504	4.27031	7.27031
19505	4.23644	7.23644
19506	4.20103	7.20103
19507	4.1689	7.1689
19508	4.13359	7.13359
19509	4.0981	7.0981
19510	4.0627	7.0627
19511	4.02711	7.02711
19512	3.9907	6.9907
19513	3.95463	6.95463
19514	3.93975	6.93975
19515	3.93252	6.93252
19516	3.92772	6.92772
19517	3.92482	6.92482
19518	3.92207	6.92207
19519	3.92126	6.92126
19520	3.92195	6.92195
19521	3.92307	6.92307
19522	3.92415	6.92415
19523	3.9263	6.9263
19524	3.92858	6.92858
19525	3.93253	6.93253
19526	3.93508	6.93508
19527	3.93861	6.93861
19528	3.94287	6.94287
19529	3.94748	6.94748
19530	3.95047	6.95047
19531	3.95569	6.95569
19532	3.96135	6.96135
19533	3.96634	6.96634
19534	3.97237	6.97237
19535	3.97803	6.97803
19536	3.98371	6.98371
19537	3.9896	6.9896
19538	3.97875	6.97875
19539	3.96349	6.96349
19540	3.94673	6.94673
19541	3.92711	6.92711
19542	3.90795	6.90795
19543	3.88665	6.88665
19544	3.86562	6.86562
19545	3.84347	6.84347
19546	3.82061	6.82061
19547	3.79756	6.79756
19548	3.77471	6.77471
19549	3.75116	6.75116
19550	3.72778	6.72778
19551	3.7032	6.7032
19552	3.67749	6.67749
19553	3.65352	6.65352
19554	3.62797	6.62797
19555	3.60281	6.60281
19556	3.57703	6.57703
19557	3.55124	6.55124
19558	3.52512	6.52512
19559	3.49879	6.49879
19560	3.47347	6.47347
19561	3.44636	6.44636
19562	3.42348	6.42348
19563	3.40111	6.40111
19564	3.38002	6.38002
19565	3.35914	6.35914
19566	3.33813	6.33813
19567	3.31778	6.31778
19568	3.29694	6.29694
19569	3.27652	6.27652
19570	3.25512	6.25512
19571	3.23527	6.23527
19572	3.21459	6.21459
19573	3.1929	6.1929
19574	3.17233	6.17233
19575	3.15197	6.15197
19576	3.13139	6.13139
19577	3.11063	6.11063
19578	3.08969	6.08969
19579	3.06901	6.06901
19580	3.04797	6.04797
19581	3.02761	6.02761
19582	3.00682	6.00682
19583	2.98527	5.98527
19584	2.96425	5.96425
19585	2.94327	5.94327
19586	2.94119	5.94119
19587	2.94723	5.94723
19588	2.95557	5.95557
19589	2.96578	5.96578
19590	2.97757	5.97757
19591	2.98947	5.98947
19592	3.00256	6.00256
19593	3.01613	6.01613
19594	3.03185	6.03185
19595	3.04813	6.04813
19596	3.06342	6.06342
19597	3.08136	6.08136
19598	3.09707	6.09707
19599	3.11371	6.11371
19600	3.13142	6.13142
19601	3.1495	6.1495
19602	3.16721	6.16721
19603	3.18599	6.18599
19604	3.20464	6.20464
19605	3.22394	6.22394
19606	3.24295	6.24295
19607	3.26256	6.26256
19608	3.28153	6.28153
19609	3.30136	6.30136
19610	3.32429	6.32429
19611	3.34764	6.34764
19612	3.37085	6.37085
19613	3.39544	6.39544
19614	3.42017	6.42017
19615	3.44497	6.44497
19616	3.46911	6.46911
19617	3.49418	6.49418
19618	3.52019	6.52019
19619	3.54585	6.54585
19620	3.57217	6.57217
19621	3.59855	6.59855
19622	3.62226	6.62226
19623	3.64998	6.64998
19624	3.67575	6.67575
19625	3.70215	6.70215
19626	3.72854	6.72854
19627	3.75542	6.75542
19628	3.78227	6.78227
19629	3.80863	6.80863
19630	3.83665	6.83665
19631	3.86305	6.86305
19632	3.89007	6.89007
19633	3.91751	6.91751
19634	3.95022	6.95022
19635	3.98433	6.98433
19636	4.01979	7.01979
19637	4.05586	7.05586
19638	4.09081	7.09081
19639	4.12675	7.12675
19640	4.16217	7.16217
19641	4.19974	7.19974
19642	4.23459	7.23459
19643	4.26821	7.26821
19644	4.30388	7.30388
19645	4.33771	7.33771
19646	4.36965	7.36965
19647	4.39883	7.39883
19648	4.43021	7.43021
19649	4.47164	7.47164
19650	4.51546	7.51546
19651	4.55785	7.55785
19652	4.6004	7.6004
19653	4.64405	7.64405
19654	4.68526	7.68526
19655	4.72699	7.72699
19656	4.77089	7.77089
19657	4.81134	7.81134
19658	4.83467	7.83467
19659	4.85296	7.85296
19660	4.86963	7.86963
19661	4.88454	7.88454
19662	4.89851	7.89851
19663	4.91228	7.91228
19664	4.92461	7.92461
19665	4.93702	7.93702
19666	4.94982	7.94982
19667	4.96125	7.96125
19668	4.97176	7.97176
19669	4.98249	7.98249
19670	4.99322	7.99322
19671	5.00295	8.00295
19672	5.01344	8.01344
19673	5.023	8.023
19674	5.03197	8.03197
19675	5.04078	8.04078
19676	5.05022	8.05022
19677	5.05849	8.05849
19678	5.06734	8.06734
19679	5.0764	8.0764
19680	5.08531	8.08531
19681	5.09324	8.09324
19682	5.10286	8.10286
19683	5.11245	8.11245
19684	5.12281	8.12281
19685	5.13418	8.13418
19686	5.1445	8.1445
19687	5.15425	8.15425
19688	5.16502	8.16502
19689	5.1745	8.1745
19690	5.18459	8.18459
19691	5.19567	8.19567
19692	5.20582	8.20582
19693	5.21544	8.21544
19694	5.22598	8.22598
19695	5.23593	8.23593
19696	5.24495	8.24495
19697	5.25492	8.25492
19698	5.26538	8.26538
19699	5.27527	8.27527
19700	5.28568	8.28568
19701	5.29545	8.29545
19702	5.30429	8.30429
19703	5.31407	8.31407
19704	5.32431	8.32431
19705	5.33355	8.33355
19706	5.3369	8.3369
19707	5.33531	8.33531
19708	5.33273	8.33273
19709	5.32796	8.32796
19710	5.32448	8.32448
19711	5.31974	8.31974
19712	5.31394	8.31394
19713	5.30862	8.30862
19714	5.30242	8.30242
19715	5.29494	8.29494
19716	5.28817	8.28817
19717	5.28161	8.28161
19718	5.27375	8.27375
19719	5.26694	8.26694
19720	5.25925	8.25925
19721	5.25026	8.25026
19722	5.24198	8.24198
19723	5.23398	8.23398
19724	5.22481	8.22481
19725	5.21602	8.21602
19726	5.20801	8.20801
19727	5.19782	8.19782
19728	5.18826	8.18826
19729	5.1791	8.1791
19730	5.15077	8.15077
19731	5.1118	8.1118
19732	5.06948	8.06948
