time [d]	Qevap [W]	mdot [kg/s]
4736	-1528.01558	0.121851322
4737	-2677.90666	0.213549175
4738	-2537.24471	0.202332114
4739	-2760.40115	0.220127683
4740	-3150.10956	0.251204909
4741	-2034.12092	0.162210599
4742	-2534.75872	0.20213387
4743	-2740.31498	0.218525915
4744	-2850.23882	0.227291773
4745	-3032.52404	0.241828074
4746	-2460.14418	0.196183746
4747	-2036.96376	0.162437301
4748	-2296.97182	0.183171596
4749	-1977.42194	0.15768915
4750	-1536.21403	0.122505106
4751	-1730.66998	0.13801196
4752	-2327.86931	0.185635511
4753	-2328.53881	0.185688901
4754	-2548.637	0.20324059
4755	-2770.33653	0.220919979
4756	-3034.18141	0.241960241
4757	-2920.70103	0.232910768
4758	-3256.99283	0.259728296
4759	-2961.96745	0.236201551
4760	-2760.46303	0.220132618
4761	-2094.44716	0.167021305
4762	-2216.89273	0.176785704
4763	-2242.62636	0.178837828
4764	-2443.44945	0.194852428
4765	-2273.9366	0.181334657
4766	-2581.02663	0.205823496
4767	-3001.49382	0.239353574
4768	-3529.06255	0.281424446
4769	-3532.61025	0.281707357
4770	-3711.13548	0.295943818
4771	-3258.97754	0.259886566
4772	-3290.04598	0.262364114
4773	-2377.79126	0.189616528
4774	-1763.42543	0.140624038
4775	-1632.3892	0.130174577
4776	-2151.26405	0.171552157
4777	-2168.21228	0.172903691
4778	-1970.86032	0.157165895
4779	-2199.55216	0.175402884
4780	-2418.76271	0.192883789
4781	-2438.47734	0.194455928
4782	-2462.43855	0.196366711
4783	-2902.50233	0.231459515
4784	-2989.05178	0.238361386
4785	-2400.00956	0.191388322
4786	-2046.50108	0.163197853
4787	-1798.2185	0.143398605
4788	-1818.81778	0.14504129
4789	-1723.57159	0.137445901
4790	-1443.38896	0.115102788
4791	-1268.3879	0.101147361
4792	-2027.6035	0.16169087
4793	-2203.84606	0.1757453
4794	-1936.37093	0.154415544
4795	-1993.66544	0.158984485
4796	-2005.72125	0.159945873
4797	-2111.40722	0.168373781
4798	-2297.80642	0.183238151
4799	-2789.35813	0.222436852
4800	-3018.52187	0.240711472
4801	-2016.75084	0.160825426
4802	-1967.87578	0.156927893
4803	-2072.12265	0.165241041
4804	-1759.15519	0.140283508
4805	-1854.30115	0.147870905
4806	-1890.74275	0.150776934
4807	-2197.54977	0.175243203
4808	-2698.8039	0.215215621
4809	-2161.80406	0.172392669
4810	-1967.65166	0.156910021
4811	-1979.59541	0.157862472
4812	-1651.40482	0.131690975
4813	-1911.44824	0.152428089
4814	-1077.78632	0.085947872
4815	-1007.07048	0.080308651
4816	-769.52551	0.061365671
4817	-695.17045	0.055436241
4818	-648.56623	0.051719795
4819	-598.32877	0.047713618
4820	-853.72456	0.068080108
4821	-782.9172	0.062433588
4822	-796.87816	0.063546903
4823	-950.01179	0.075758515
4824	-821.96595	0.065547524
4825	-732.72394	0.058430936
4826	-781.23032	0.062299068
4827	-960.15959	0.076567751
4828	-1519.69922	0.121188136
4829	-1369.85966	0.109239207
4830	-1759.66232	0.140323949
4831	-2024.32698	0.161429584
4832	-1666.98766	0.132933626
4833	-1234.22585	0.098423114
4834	-612.96209	0.04888055
4835	-563.12568	0.044906354
4836	-458.89363	0.036594389
4837	-658.8556	0.052540319
4838	-1552.66098	0.123816666
4839	-2031.30746	0.161986241
4840	-1512.06107	0.120579033
4841	-1192.82969	0.095121985
4842	-754.559	0.060172169
4843	-835.07749	0.066593102
4844	-1668.21447	0.133031457
4845	-1491.11079	0.118908357
4846	-1779.55973	0.141910664
4847	-1752.01247	0.139713913
4848	-1101.30813	0.087823615
4849	-1095.55446	0.087364789
4850	-1045.68568	0.083388013
4851	-850.04998	0.067787079
4852	-807.1999	0.064370008
4853	-770.32176	0.061429168
4854	-456.78204	0.036426
4855	-300.07419	0.023929361
4856	-384.65063	0.030673894
4857	-633.32256	0.050504191
4858	-538.9345	0.042977233
4859	-184.99247	0.014752191
4860	-73.24915	0.005841241
4861	-232.48147	0.018539192
4862	-426.03795	0.033974318
4863	-255.80269	0.020398938
4864	-86.34886	0.006885874
4865	-40.43481	0.003224467
4866	-44.13578	0.003519599
4867	-29.21061	0.002329395
4868	-36.29431	0.002894284
4869	-249.19674	0.019872148
4870	-538.08807	0.042909734
4871	-650.89895	0.051905818
4872	-128.35251	0.010235447
4873	-104.15535	0.00830585
4874	-142.46973	0.011361223
4875	-146.89038	0.011713746
4876	-74.98608	0.005979752
4877	-179.24764	0.014294071
4878	-468.35425	0.037348823
4879	-412.139	0.032865949
4880	-333.55504	0.026599286
4881	-285.01915	0.0227288
4882	-218.84785	0.017451981
4883	-205.12583	0.016357722
4884	-229.671	0.018315072
4885	-369.01761	0.029427242
4886	-486.5913	0.038803135
4887	-174.68256	0.013930029
4888	-96.70895	0.007712038
4889	-68.77832	0.005484714
4890	-67.98207	0.005421217
4891	-40.83586	0.003256448
4892	-33.43067	0.002665923
4893	-15.4414	0.001231372
4894	-37.10226	0.002958713
4895	-113.3418	0.009038422
4896	-196.89488	0.015701347
4897	-150.38218	0.0119922
4898	-154.82935	0.012346838
4899	-133.87023	0.010675457
4900	-100.50144	0.008014469
4901	-83.70947	0.006675396
4902	-149.1022	0.011890128
4903	-190.99678	0.015231003
4904	-172.90715	0.013788449
4905	-35.54525	0.00283455
4906	-12.23573	0.000975736
4907	-17.02207	0.001357422
4908	-14.88695	0.001187157
4909	-10.15664	0.000809939
4910	-3.96656	0.000316312
4911	-5.64746	0.000450355
4912	-19.34296	0.001542501
4913	-31.88536	0.002542692
4914	-21.40138	0.001706649
4915	-3.24987	0.00025916
4916	-3.26456	0.000260332
4917	-4.25256	0.000339119
4918	-1.3	0.000103668
4919	-2.81931	0.000224826
4920	-5.24056	0.000417907
4921	-4.61526	0.000368043
4922	-1.3	0.000103668
4923	-11.40698	0.000909648
4924	-17.12828	0.001365892
4925	-11.21822	0.000894595
4926	-16.41458	0.001308978
4927	-13.81341	0.001101547
4928	-6.53809	0.000521379
4929	-4.25555	0.000339359
4930	-15.52681	0.001238182
4931	-25.65108	0.002045541
4932	-23.40091	0.001866102
4933	-33.7935	0.002694857
4934	-25.95476	0.002069757
4935	-9.09792	0.000725512
4936	-2.6689	0.000212831
4937	-1.3	0.000103668
4938	-1.3	0.000103668
4939	-1.3	0.000103668
4940	-8.89447	0.000709288
4941	-9.04189	0.000721044
4942	-9.43995	0.000752787
4943	-3.25871	0.000259865
4944	-1.3	0.000103668
4945	-1.3	0.000103668
4946	-1.3	0.000103668
4947	-1.3	0.000103668
4948	-4.73616	0.000377684
4949	-7.23112	0.000576645
4950	-3.57136	0.000284798
4951	-4.22903	0.000337243
4952	-5.99547	0.000478108
4953	-1.3	0.000103668
4954	-1.3	0.000103668
4955	-1.3	0.000103668
4956	-1.99056	0.000158737
4957	-3.20853	0.000255863
4958	-6.99816	0.000558067
4959	-5.81555	0.000463759
4960	-7.11906	0.000567709
4961	-11.30974	0.000901893
4962	-10.64323	0.000848743
4963	-8.14528	0.000649544
4964	-2.73078	0.000217766
4965	-1.3	0.000103668
4966	-1.3	0.000103668
4967	-1.3	0.000103668
4968	-1.3	0.000103668
4969	-1.3	0.000103668
4970	-1.3	0.000103668
4971	-1.3	0.000103668
4972	-1.3	0.000103668
4973	-1.40075	0.000111703
4974	-1.3	0.000103668
4975	-1.3	0.000103668
4976	-5.47638	0.000436713
4977	-3.51819	0.000280557
4978	-18.78851	0.001498286
4979	-8.04505	0.000641551
4980	-5.75653	0.000459053
4981	-3.69226	0.000294438
4982	-9.44593	0.000753264
4983	-15.7599	0.00125677
4984	-13.37401	0.001066508
4985	-16.57968	0.001322143
4986	-29.80627	0.002376895
4987	-43.77607	0.003490915
4988	-57.56894	0.004590825
4989	-56.74318	0.004524975
4990	-36.03184	0.002873352
4991	-27.33497	0.002179822
4992	-26.42081	0.002106923
4993	-32.29525	0.002575379
4994	-25.79265	0.00205683
4995	-21.26579	0.001695837
4996	-16.36739	0.001305214
4997	-24.0851	0.001920662
4998	-29.11324	0.00232163
4999	-35.25613	0.002811493
5000	-49.46487	0.003944567
5001	-42.90312	0.003421301
5002	-55.24506	0.004405508
5003	-111.71394	0.008908608
5004	-75.52285	0.006022556
5005	-125.00241	0.009968295
5006	-115.60081	0.009218565
5007	-129.44672	0.010322705
5008	-258.0292	0.020576491
5009	-434.32493	0.034635162
5010	-1149.98559	0.09170539
5011	-740.68943	0.059066142
5012	-829.73085	0.066166734
5013	-817.82545	0.065217341
5014	-507.83356	0.040497094
5015	-326.68662	0.026051565
5016	-356.04166	0.028392477
5017	-261.62708	0.020863404
5018	-300.97067	0.024000851
5019	-147.63944	0.01177348
5020	-135.43036	0.01079987
5021	-188.35739	0.015020525
5022	-815.7227	0.065049657
5023	-1499.54818	0.119581194
5024	-1403.03085	0.111884438
5025	-1005.01492	0.080144731
5026	-766.16358	0.061097574
5027	-1105.89687	0.088189543
5028	-1129.17389	0.090045765
5029	-1004.84683	0.080131327
5030	-903.15095	0.072021607
5031	-887.7804	0.070795885
5032	-719.69495	0.057391942
5033	-759.34534	0.060553854
5034	-518.76864	0.04136911
5035	-862.6956	0.068795502
5036	-1119.96105	0.089311088
5037	-1404.93301	0.112036126
5038	-1262.79946	0.100701712
5039	-995.32719	0.079372184
5040	-757.30447	0.060391106
5041	-703.29818	0.056084384
5042	-834.90355	0.066579231
5043	-1411.96354	0.112596774
5044	-1745.22959	0.139173013
5045	-1126.49316	0.08983199
5046	-1182.623	0.094308054
5047	-1908.33409	0.152179752
5048	-1900.54553	0.151558655
5049	-1525.55312	0.121654954
5050	-1395.56079	0.111288739
5051	-1275.68103	0.101728949
5052	-1357.86573	0.108282754
5053	-1186.20606	0.094593785
5054	-1711.61016	0.136492039
5055	-1677.21216	0.133748976
5056	-1367.24679	0.109030844
5057	-1461.61717	0.116556393
5058	-1522.05846	0.121376273
5059	-1209.48308	0.096450007
5060	-1184.55753	0.094462323
5061	-1705.08975	0.13597207
5062	-1791.75711	0.142883342
5063	-1644.42733	0.131134556
5064	-1197.48044	0.095492859
5065	-1641.96487	0.130938188
5066	-2360.5569	0.188242178
5067	-2337.37413	0.186393471
5068	-2242.57033	0.17883336
5069	-2676.00749	0.213397726
5070	-2925.79404	0.233316909
5071	-2615.26538	0.208553859
5072	-1862.08672	0.148491764
5073	-2010.04466	0.160290642
5074	-2277.27201	0.181600639
5075	-2624.05364	0.209254677
5076	-3041.78706	0.242566752
5077	-3073.65175	0.245107795
5078	-2375.54694	0.189437555
5079	-1872.16367	0.149295349
5080	-1847.86914	0.147357986
5081	-1879.00544	0.149840945
5082	-1773.75601	0.141447848
5083	-1741.03605	0.1388386
5084	-1527.51417	0.121811338
5085	-1333.66571	0.106352927
5086	-1863.77061	0.148626045
5087	-2719.65967	0.216878762
5088	-2412.95015	0.192420267
5089	-2580.40146	0.205773641
5090	-2687.07543	0.214280338
5091	-2916.92921	0.232609985
5092	-3143.35619	0.250666363
5093	-3081.57603	0.245739715
5094	-2974.43614	0.237195864
5095	-3404.31078	0.271476139
5096	-2904.91175	0.231651655
5097	-2429.70078	0.193756043
5098	-2740.40351	0.218532976
5099	-3141.27411	0.250500328
5100	-2424.11533	0.193310632
5101	-1528.01558	0.121851322
5102	-2677.90666	0.213549175
5103	-2537.24471	0.202332114
5104	-2760.40115	0.220127683
5105	-3150.10956	0.251204909
5106	-2034.12092	0.162210599
5107	-2534.75872	0.20213387
5108	-2740.31498	0.218525915
5109	-2850.23882	0.227291773
5110	-3032.52404	0.241828074
5111	-2460.14418	0.196183746
5112	-2036.96376	0.162437301
5113	-2296.97182	0.183171596
5114	-1977.42194	0.15768915
5115	-1536.21403	0.122505106
5116	-1730.66998	0.13801196
5117	-2327.86931	0.185635511
5118	-2328.53881	0.185688901
5119	-2548.637	0.20324059
5120	-2770.33653	0.220919979
5121	-3034.18141	0.241960241
5122	-2920.70103	0.232910768
5123	-3256.99283	0.259728296
5124	-2961.96745	0.236201551
5125	-2760.46303	0.220132618
5126	-2094.44716	0.167021305
5127	-2216.89273	0.176785704
5128	-2242.62636	0.178837828
5129	-2443.44945	0.194852428
5130	-2273.9366	0.181334657
5131	-2581.02663	0.205823496
5132	-3001.49382	0.239353574
5133	-3529.06255	0.281424446
5134	-3532.61025	0.281707357
5135	-3711.13548	0.295943818
5136	-3258.97754	0.259886566
5137	-3290.04598	0.262364114
5138	-2377.79126	0.189616528
5139	-1763.42543	0.140624038
5140	-1632.3892	0.130174577
5141	-2151.26405	0.171552157
5142	-2168.21228	0.172903691
5143	-1970.86032	0.157165895
5144	-2199.55216	0.175402884
5145	-2418.76271	0.192883789
5146	-2438.47734	0.194455928
5147	-2462.43855	0.196366711
5148	-2902.50233	0.231459515
5149	-2989.05178	0.238361386
5150	-2400.00956	0.191388322
5151	-2046.50108	0.163197853
5152	-1798.2185	0.143398605
5153	-1818.81778	0.14504129
5154	-1723.57159	0.137445901
5155	-1443.38896	0.115102788
5156	-1268.3879	0.101147361
5157	-2027.6035	0.16169087
5158	-2203.84606	0.1757453
5159	-1936.37093	0.154415544
5160	-1993.66544	0.158984485
5161	-2005.72125	0.159945873
5162	-2111.40722	0.168373781
5163	-2297.80642	0.183238151
5164	-2789.35813	0.222436852
5165	-3018.52187	0.240711472
5166	-2016.75084	0.160825426
5167	-1967.87578	0.156927893
5168	-2072.12265	0.165241041
5169	-1759.15519	0.140283508
5170	-1854.30115	0.147870905
5171	-1890.74275	0.150776934
5172	-2197.54977	0.175243203
5173	-2698.8039	0.215215621
5174	-2161.80406	0.172392669
5175	-1967.65166	0.156910021
5176	-1979.59541	0.157862472
5177	-1651.40482	0.131690975
5178	-1911.44824	0.152428089
5179	-1077.78632	0.085947872
5180	-1007.07048	0.080308651
5181	-769.52551	0.061365671
5182	-695.17045	0.055436241
5183	-648.56623	0.051719795
5184	-598.32877	0.047713618
5185	-853.72456	0.068080108
5186	-782.9172	0.062433588
5187	-796.87816	0.063546903
5188	-950.01179	0.075758515
5189	-821.96595	0.065547524
5190	-732.72394	0.058430936
5191	-781.23032	0.062299068
5192	-960.15959	0.076567751
5193	-1519.69922	0.121188136
5194	-1369.85966	0.109239207
5195	-1759.66232	0.140323949
5196	-2024.32698	0.161429584
5197	-1666.98766	0.132933626
5198	-1234.22585	0.098423114
5199	-612.96209	0.04888055
5200	-563.12568	0.044906354
5201	-458.89363	0.036594389
5202	-658.8556	0.052540319
5203	-1552.66098	0.123816666
5204	-2031.30746	0.161986241
5205	-1512.06107	0.120579033
5206	-1192.82969	0.095121985
5207	-754.559	0.060172169
5208	-835.07749	0.066593102
5209	-1668.21447	0.133031457
5210	-1491.11079	0.118908357
5211	-1779.55973	0.141910664
5212	-1752.01247	0.139713913
5213	-1101.30813	0.087823615
5214	-1095.55446	0.087364789
5215	-1045.68568	0.083388013
5216	-850.04998	0.067787079
5217	-807.1999	0.064370008
5218	-770.32176	0.061429168
5219	-456.78204	0.036426
5220	-300.07419	0.023929361
5221	-384.65063	0.030673894
5222	-633.32256	0.050504191
5223	-538.9345	0.042977233
5224	-184.99247	0.014752191
5225	-73.24915	0.005841241
5226	-232.48147	0.018539192
5227	-426.03795	0.033974318
5228	-255.80269	0.020398938
5229	-86.34886	0.006885874
5230	-40.43481	0.003224467
5231	-44.13578	0.003519599
5232	-29.21061	0.002329395
5233	-36.29431	0.002894284
5234	-249.19674	0.019872148
5235	-538.08807	0.042909734
5236	-650.89895	0.051905818
5237	-128.35251	0.010235447
5238	-104.15535	0.00830585
5239	-142.46973	0.011361223
5240	-146.89038	0.011713746
5241	-74.98608	0.005979752
5242	-179.24764	0.014294071
5243	-468.35425	0.037348823
5244	-412.139	0.032865949
5245	-333.55504	0.026599286
5246	-285.01915	0.0227288
5247	-218.84785	0.017451981
5248	-205.12583	0.016357722
5249	-229.671	0.018315072
5250	-369.01761	0.029427242
5251	-486.5913	0.038803135
5252	-174.68256	0.013930029
5253	-96.70895	0.007712038
5254	-68.77832	0.005484714
5255	-67.98207	0.005421217
5256	-40.83586	0.003256448
5257	-33.43067	0.002665923
5258	-15.4414	0.001231372
5259	-37.10226	0.002958713
5260	-113.3418	0.009038422
5261	-196.89488	0.015701347
5262	-150.38218	0.0119922
5263	-154.82935	0.012346838
5264	-133.87023	0.010675457
5265	-100.50144	0.008014469
5266	-83.70947	0.006675396
5267	-149.1022	0.011890128
5268	-190.99678	0.015231003
5269	-172.90715	0.013788449
5270	-35.54525	0.00283455
5271	-12.23573	0.000975736
5272	-17.02207	0.001357422
5273	-14.88695	0.001187157
5274	-10.15664	0.000809939
5275	-3.96656	0.000316312
5276	-5.64746	0.000450355
5277	-19.34296	0.001542501
5278	-31.88536	0.002542692
5279	-21.40138	0.001706649
5280	-3.24987	0.00025916
5281	-3.26456	0.000260332
5282	-4.25256	0.000339119
5283	-1.3	0.000103668
5284	-2.81931	0.000224826
5285	-5.24056	0.000417907
5286	-4.61526	0.000368043
5287	-1.3	0.000103668
5288	-11.40698	0.000909648
5289	-17.12828	0.001365892
5290	-11.21822	0.000894595
5291	-16.41458	0.001308978
5292	-13.81341	0.001101547
5293	-6.53809	0.000521379
5294	-4.25555	0.000339359
5295	-15.52681	0.001238182
5296	-25.65108	0.002045541
5297	-23.40091	0.001866102
5298	-33.7935	0.002694857
5299	-25.95476	0.002069757
5300	-9.09792	0.000725512
5301	-2.6689	0.000212831
5302	-1.3	0.000103668
5303	-1.3	0.000103668
5304	-1.3	0.000103668
5305	-8.89447	0.000709288
5306	-9.04189	0.000721044
5307	-9.43995	0.000752787
5308	-3.25871	0.000259865
5309	-1.3	0.000103668
5310	-1.3	0.000103668
5311	-1.3	0.000103668
5312	-1.3	0.000103668
5313	-4.73616	0.000377684
5314	-7.23112	0.000576645
5315	-3.57136	0.000284798
5316	-4.22903	0.000337243
5317	-5.99547	0.000478108
5318	-1.3	0.000103668
5319	-1.3	0.000103668
5320	-1.3	0.000103668
5321	-1.99056	0.000158737
5322	-3.20853	0.000255863
5323	-6.99816	0.000558067
5324	-5.81555	0.000463759
5325	-7.11906	0.000567709
5326	-11.30974	0.000901893
5327	-10.64323	0.000848743
5328	-8.14528	0.000649544
5329	-2.73078	0.000217766
5330	-1.3	0.000103668
5331	-1.3	0.000103668
5332	-1.3	0.000103668
5333	-1.3	0.000103668
5334	-1.3	0.000103668
5335	-1.3	0.000103668
5336	-1.3	0.000103668
5337	-1.3	0.000103668
5338	-1.40075	0.000111703
5339	-1.3	0.000103668
5340	-1.3	0.000103668
5341	-5.47638	0.000436713
5342	-3.51819	0.000280557
5343	-18.78851	0.001498286
5344	-8.04505	0.000641551
5345	-5.75653	0.000459053
5346	-3.69226	0.000294438
5347	-9.44593	0.000753264
5348	-15.7599	0.00125677
5349	-13.37401	0.001066508
5350	-16.57968	0.001322143
5351	-29.80627	0.002376895
5352	-43.77607	0.003490915
5353	-57.56894	0.004590825
5354	-56.74318	0.004524975
5355	-36.03184	0.002873352
5356	-27.33497	0.002179822
5357	-26.42081	0.002106923
5358	-32.29525	0.002575379
5359	-25.79265	0.00205683
5360	-21.26579	0.001695837
5361	-16.36739	0.001305214
5362	-24.0851	0.001920662
5363	-29.11324	0.00232163
5364	-35.25613	0.002811493
5365	-49.46487	0.003944567
5366	-42.90312	0.003421301
5367	-55.24506	0.004405508
5368	-111.71394	0.008908608
5369	-75.52285	0.006022556
5370	-125.00241	0.009968295
5371	-115.60081	0.009218565
5372	-129.44672	0.010322705
5373	-258.0292	0.020576491
5374	-434.32493	0.034635162
5375	-1149.98559	0.09170539
5376	-740.68943	0.059066142
5377	-829.73085	0.066166734
5378	-817.82545	0.065217341
5379	-507.83356	0.040497094
5380	-326.68662	0.026051565
5381	-356.04166	0.028392477
5382	-261.62708	0.020863404
5383	-300.97067	0.024000851
5384	-147.63944	0.01177348
5385	-135.43036	0.01079987
5386	-188.35739	0.015020525
5387	-815.7227	0.065049657
5388	-1499.54818	0.119581194
5389	-1403.03085	0.111884438
5390	-1005.01492	0.080144731
5391	-766.16358	0.061097574
5392	-1105.89687	0.088189543
5393	-1129.17389	0.090045765
5394	-1004.84683	0.080131327
5395	-903.15095	0.072021607
5396	-887.7804	0.070795885
5397	-719.69495	0.057391942
5398	-759.34534	0.060553854
5399	-518.76864	0.04136911
5400	-862.6956	0.068795502
5401	-1119.96105	0.089311088
5402	-1404.93301	0.112036126
5403	-1262.79946	0.100701712
5404	-995.32719	0.079372184
5405	-757.30447	0.060391106
5406	-703.29818	0.056084384
5407	-834.90355	0.066579231
